tw_id,text,location,long,lat
972590766257184768,"Hey Mr @McFaul your book Cold War to Hot Peace is Sold Out, Back ordered, awaiting 2nd printing in Santa Cruz. BZ","Santa Cruz, California",,
972588704907788288,It is so cold the witch's tit feels warm.,"Sacramento",,
972588161829425152,"?You smiled over your shoulder, for a minute I was stone cold sober.? ?","San Francisco, CA",,
972587896724013056,i am sick and i am tired and it is cold. this is all for u. it?s always been u @chase_lawrence,california // lovelytheband,,
972587861810663424,This is fuckin insane. Ladies if you quit dudes cold turkey I wouldn?t blame you at all ?????? https://t.co/0w0NyNxC6g,"San Jose, CA",,
972587666440036352,i am sick and very very tired and it?s so cold and ppl keep cutting in front of me and i did not drive straight fro? https://t.co/oTWFhoMGdF,california // lovelytheband,,
972587180072648704,It was cold. He had time to get a little comfortable. The dirt and grass on him was probably kicked up by a bullet.? https://t.co/wqEGaaWJ2L,San Francisco,,
972587173781291009,@elongreen @mattzollerseitz Steve Bannon Has a Cold Heart,"Oakland, CA",,
972586869035855872,"RT @trulia: If you move to one of these rural towns, you could get:
Free land ?
Free tuition ?
OR cold hard cash ?

Here's how: https://t.c?",,,
972586528873496576,Cold Press Black by Bent Paddle Brewing Co. found at Pat's Tap. YASSSSSS.,Twin Cities,,
972586476537040896,RT @TheJeannerz55: The cold part is that other jucos swear they better than us. I dare em to check the stats! Who?s goes pro/D1 vs any othe?,"Valdosta, GA",,
972585203536285696,@MrCarmical @Jizkhalifa510 @SilkyRay @thehomiedev Lmao fuck. Iono but it?s cold as shit so somewhere inside. We mig? https://t.co/ZwGxhwOOye,"Oakland,CA",,
972583950668451847,Time for Bucket Mouths! https://t.co/TXSzGIz5HN,"Sacramento,California",,
972583047580143616,"BTW, you should go to the Patent Office online, check the schedule of Fees, and patent a Toasting machine to toast? https://t.co/4Tu5z75UBf","Fremont, Ca",,
972581755847757824,He is on the path to defy the outdated Marshall Plan Playbook... no more Cold War bs..!,"Los Gatos, CA",,
972580973840928768,@aka_Riley Lol as if people don't vacay in cold countries too,Somewhere you're not!,,
972580911865827328,"Asked friend to get me the cold medicine, and magician friend brought all this. Such kindness.? https://t.co/ApkH0qWB84","San Francisco, CA",-122.418,37.775
972580589462269952,Try these 7 low-tech tools to cure your high-tech addiction https://t.co/xGYxmInppL https://t.co/kgXisdEGpr,"San Francisco, California",,
972580235890823168,Writing Cold Calling Scripts That Actually Work - https://t.co/dAVBxb6cAD,"San Francisco, CA",,
972579912623169536,"RT @MarkVogler: I went outside at midnight &amp; stopped cold in my tracks, felt my jaw drop wide open as I heard myself literally gasp aloud &amp;?",Australia,,
972579226535698432,"Who benefits from the Global Warming lie? The 1%? Pelosi and others cost taxpayers nearly $10,000 each for trip to? https://t.co/E7OyVHdNq4","Santa Cruz, CA",,
972576971715641349,@WitchMisplaced &lt; furry limbs until we reach a river and dive in. Cold water shocks my hot skin seeping in through? https://t.co/837mW4O3yY,"San Francisco, CA",,
972576946314870784,RT @luisa_barrios: It?ll be a cold day in hell before I am EVER intimidated by a white girl!,"San Francisco, CA",,
972576576058679297,How does this kid just walk away? Dude should have been knocked out cold for this + suspended for rest of year https://t.co/7gJg0fPMP9,Twin Cities,,
972575907608109056,@DiamondandSilk from my cold. dead hands.,"Sacramento, CA",,
972575671494037504,Molly G - Cold Game (prod. Chrisonthabeat): https://t.co/WBWF5Pc8i4 via @YouTube,"San Francisco, CA",,
972575658844000256,I added a video to a @YouTube playlist https://t.co/WBWF5Pc8i4 Molly G - Cold Game (prod. Chrisonthabeat),"San Francisco, CA",,
972574446891556864,"RT @POPSUGARFitness: Simple, comforting, and perfect for cold weather https://t.co/2d4bZxBtn7","Wadebridge, England",,
972574230784098304,"@AynRandPaulRyan @MarkWatson1967 He is a man and can?t work with a cold, she is a mother and never gets a day off","Placerville, CA",,
972574085333991424,I gotta get up and wash my makeup brushes but it?s literally sooo cold,"Sacramento, CA",,
972574010641969152,This guy cum in handy in cold weather... https://t.co/HIRxNFJMdD,"city of Angels, California",,
972572724450148352,@maramagutlapig @dTnalakRider Because that stupid Commander-in-Chief chose it to be a clandestine operation w/ Puri? https://t.co/LQacaU27r2,"California, USA",,
972571819931848705,"Simple, comforting, and perfect for cold weather https://t.co/2d4bZxBtn7","San Francisco, CA",,
972571443849453570,I was gonna take my dog out but it looks cold so I think I might go shopping loll,"Antioch, CA",,
972571297019346944,It?s cold lol,Oakland,,
972571065221337089,Nabeyaki Udon on a cold day #perfect #udon #soup #soulfood @ Barracuda Japanese Restaurant https://t.co/LwLlSjcU0Z,"Burlingame, CA",-122.34904,37.57824
972570429100453888,"RT @Lisabug74: I fed my dogs spaghetti so they could kiss, but instead they?re growling over a cold meatball and not sitting still for my p?",,,
972570042062667776,"On cold darkish days - curl up in a blanket, light some candles and put on Harry Potter ?????",Woodland ,,
972569931161022465,"Dizzy, throwing up, hot and cold flashes, and tired as hell is NOT how I planned on spending my weekend!","North Highlands, CA",,
972568577315393538,RT @8BIGBRUH8: @FemaleMarley_ Hella cold,843,,
972567935221825536,@TheJadeJax I hope you uhh...don't catch a cold. #GoodGuySammy,"Santa Cruz, CA",,
972567721555537920,Pretty sure I have a cold lmao,"San Jose, CA ",,
972567190850252801,@FemaleMarley_ Hella cold,"Oakland, CA",,
972567127260450816,If it?s cold I don?t want the blanket I want you !,San Jose,,
972566406914039809,"I just received a text that my medicine was ready, so I took Rocco to his favorite place to walk. #walking #cold? https://t.co/Ei7dqlmc3K",San Francisco CA,,
972566386084999168,"@TheRickyDavila @pamalamalamala2 @maddow is my girl. She may throw opinion in there but mostly gives you hard, cold? https://t.co/1do5NBAJHJ","San Jose, CA",,
972566014016733184,"March has to be my least favorite month. Still cold &amp; rainy, it?s not quite baseball season yet, and football?s over.","Pleasanton, CA",,
972565915601657865,Meet me at #TheGirlsLounge with @Cinnabon and @weareTFQ. Let?s talk #CSweetGoals over Cold Brew. https://t.co/Y9Maioz3WH,"Alameda, CA",,
972565874304540672,"#LatestNews from https://t.co/Uw7bQEPMCt : According to https://t.co/AzhoFoYx8S recent reports and statistics, abou? https://t.co/KFf1UmeOSE","Monterey, CA",,
972565034206244864,Cold War Kids - First So in love with this song. My daughter loves it too. @alligator_z ??? https://t.co/de6jSFQrFX,Central California,,
972564960051015680,And that?s my word etymology lesson for the day. Everyone be safe and support your local homeless shelters. It?s co? https://t.co/LSaOxTllSX,"Ceres, CA",,
972564880376107008,RT @innunionsquare: Go Green and Have a Cold One in Union Square for St. Patty's Day! (via @UnionSquareSF): https://t.co/zMocAZ3LBt #sanfra?,San Francisco Bay Area,,
972563767522398208,B2B Email Marketing/ Lead Generation - how to (Post Webinar Video) - From Someone Who Started &amp; Runs A B2B Lead Gen? https://t.co/s5uZO86FQ3,"Yuba City, CA",,
972563102288891909,#photography #nature #surreal #cold #smokeymountains Follow me on Instagram @ #DeepikaSriramanPhotography https://t.co/xIQgtboDfQ,"San Francisco, CA",,
972562051498360832,"[15] ""I know your works, that you are neither cold nor hot. I could wish you were cold or hot. [16] So then, becaus? https://t.co/B0stm2NUL4","Walnut Creek, CA",,
972561434704986112,How was Trump abused or abandoned? He was raised amidst massive wealth and inherited millions. He was not abused or? https://t.co/ghAC7RttLq,"San Francisco, CA",,
972561076150616064,"The world raves on about STEM for workers... but interpersonal disciplines, CX and basic customer service skills wi? https://t.co/cMAjw0O4b5","Palo Alto, CA",,
972560613678436352,#swimming every #monday but one in #january and #february no matter how #cold or #rainy? https://t.co/QxmVxqheRU,"San Francisco, CA",-122.41699021,37.77586207
972559008803389440,"@KhayratAbdulla Things like pain and strength and feelings like hunger, cold, and warmth don?t exist because they h? https://t.co/X0HKI9sSGn","Folsom, CA",,
972558487031988224,"@jeremeyf Try Box Kite on W 72nd between Columbus &amp; Amsterdam. Tiny place with some great drip, espresso, and their Kyoto cold brew is ??","Los Gatos, CA",,
972558227073204224,Well this explains the hell that has been this winter. https://t.co/zY0xHzboAb,"Salinas, CA",,
972554493714771968,"RT @RingCentralDevs: We're proud to be a community sponsor for this year's @midwestphp conference!  Learn more about this great conference,?","San Francisco, CA",,
972554315914141696,RT @TheJeannerz55: The cold part is that other jucos swear they better than us. I dare em to check the stats! Who?s goes pro/D1 vs any othe?,"San Francisco, CA",,
972553359008788480,"I need to pick up watercolor paper after my driving practice today, and I mean the g o o d  cold press kind","Oakley, CA",,
972553190867693572,Turn this dreaded task into something valuable for both of you! https://t.co/qqy9l4VyM9 #sales #coldcalling https://t.co/xZFmTEG4E2,"San Francisco, CA",,
972553065302777856,RT @jilevin: The White House sounds as if it might have cold feet about Trump meeting Kim Jong Un https://t.co/neIpz6rNQR,"Dewey Beach, DE",,
972551925735424000,"RT @frontstreetlife: This tiny puppy just arrived...he's had a very difficult start to life so far. Underweight, cold, and eyes that will n?","Sacramento, CA",,
972551322699362304,@MaxinePWaters @ICEgov That?s so cold,"Sacramento, CA",,
972550657415745537,STONE COLD STEVE AUSTIN!!!!! @steveaustinBSR https://t.co/IC5p32v7Xa,"Sacramento, California",,
972550585126760448,It?s too cold to get out of bed,"Oakland, CA",,
972549543354142722,Cold snowy 10k complete #betterhealth #startswithme #makeitcount https://t.co/MzawithjCw,Twin Cities,,
972549423774552064,Spot Car Battery Issues in Cold Weather Before They Freeze You Out https://t.co/G2MVYKgbFt https://t.co/39IImoOUK6,"Auburn, CA",,
972549355117756416,@KamalaHarris Bodies are barely cold you beautiful thing you.,"Pleasanton, CA",,
972548455511052289,"RT @Lisabug74: I fed my dogs spaghetti so they could kiss, but instead they?re growling over a cold meatball and not sitting still for my p?",Somewhere over the rainbow,,
972548395624644608,"RT @Lisabug74: I fed my dogs spaghetti so they could kiss, but instead they?re growling over a cold meatball and not sitting still for my p?",laniakea supercluster,,
972548291719086080,It?ll be a cold day in hell before I am EVER intimidated by a white girl!,"San Francisco, CA",,
972547964706217984,"Show the cold who's boss! Take a tip from @DoTheBay and treat yourself to a warm lunch on a heated patio ?

https://t.co/v9GZYabQ1A","San Francisco, CA",,
972547930077802496,RT @TheJeannerz55: The cold part is that other jucos swear they better than us. I dare em to check the stats! Who?s goes pro/D1 vs any othe?,"San Leandro, CA",,
972546585979633664,A minute never seems very long until you?re holding a plank with a cold ?,San Francisco,,
972546089260744704,They cold hearted so you gotta do?em cold,"Hollister, CA",,
972545644748419072,"RT @RingCentralDevs: We're proud to be a community sponsor for this year's @midwestphp conference!  Learn more about this great conference,?","San Francisco, CA",,
972545499369758722,"Last night... 
With fingers cold, and wrist sprained
A little rain and a whole lot of pain
I? https://t.co/HED0iBilZA","los angeles, ca",-122.275,37.8718
972545219836039168,Miguel: You?ll never be high school high; back when your brain was still developing,"Santa Cruz, CA",,
972544198829395971,RT @jilevin: The White House sounds as if it might have cold feet about Trump meeting Kim Jong Un https://t.co/neIpz6rNQR,,,
972543975134507008,"Last night... 
With fingers cold, and wrist sprained
A little rain and a whole lot of pain
I? https://t.co/GYNxcFGZfb","los angeles, ca",-122.275,37.8718
972543532924919809,RT @jilevin: The White House sounds as if it might have cold feet about Trump meeting Kim Jong Un https://t.co/neIpz6rNQR,"Tampa,  FL",,
972542564720087046,@Jasmine15038530 @suzan5150 @PalmerReport Roger Stone was cold and calculated the complete opposite of Sam Nunberg? https://t.co/dr3GyplMp8,San Francisco,,
972542197126987781,?????? what for? So they could spy on him and plant more fake news stories trying to get him impeached! A cold day? https://t.co/zcCf0iS9Au,"Roseville, CA",,
972541870281666560,"@jessespector Nitro is forcars, cold brew is for tea.","San Francisco, CA",,
972541597580742656,RT @jilevin: The White House sounds as if it might have cold feet about Trump meeting Kim Jong Un https://t.co/neIpz6rNQR,Florida,,
972540549034119169,@kiripritchardmc Have you considered applying cold water to all of their small dicks?,"San Jose, CA",,
972538910655090688,I'm see the people who actually ran  at the metro. Weather wasn't as cold as I thought. Oh well.,"Campbell, CA",,
972536052081676288,RT @jilevin: The White House sounds as if it might have cold feet about Trump meeting Kim Jong Un https://t.co/neIpz6rNQR,,,
972535959232434176,RT @jilevin: The White House sounds as if it might have cold feet about Trump meeting Kim Jong Un https://t.co/neIpz6rNQR,"New York City, NY",,
972534804867698688,A Career Cold Start Algorithm https://t.co/f9Q2WgrXov,"Berkeley, California, USA",,
972534303342186497,RT @jilevin: The White House sounds as if it might have cold feet about Trump meeting Kim Jong Un https://t.co/neIpz6rNQR,,,
972534231724277760,Dear @GoldenKnights !!!!! my bad bad cold doesn?t let me leave my bed! I really really need your BIG WIN for my hea? https://t.co/chCzfzqRZg,"SF Bay Area, California",,
972534211474264064,The White House sounds as if it might have cold feet about Trump meeting Kim Jong Un https://t.co/neIpz6rNQR,"San Jose, CA",,
972533841876238336,@jascalderon93_ @TRIVLBYFIRE832 @40ozLos i wouldnt let that shit slide either. they owe you fuccin BIG. you dont le? https://t.co/AFKqo8kds1,"san lorenzo, ca",,
972532876163014656,That was ice cold.,"Belmont, CA",,
972532703512940544,Go Green and Have a Cold One in Union Square for St. Patty's Day! (via @UnionSquareSF): https://t.co/zMocAZ3LBt? https://t.co/3itlSPBFd0,"San Francisco, CA",,
972532617630363648,"??Instead of laying on cold concrete, the dogs of this no-kill shelter get to relax in some comfy armchairs thanks? https://t.co/aYIVLhtMZT","Marin County, CA",,
972532552949932032,"RT @trulia: If you move to one of these rural towns, you could get:
Free land ?
Free tuition ?
OR cold hard cash ?

Here's how: https://t.c?",,,
972532518137114624,@youvebeenSLAIN the 3rd and 4th cold steel games not coming here until 2040 so i dont even wanna play this series lol,"Bay Area, CA",,
972532075109670917,when you ? drink hot coffee ?? on a cold day ??? and it burns your tongue ???????,"Santa Clara, CA",,
972531528403046400,"Cold brew, a morning skate, and some house music. I am AWAKE",#chilltwitter SJSU,,
972530479143383045,"RT @SVCurling: Get out of the Cold? until you're on the ice!
Come curl in the Golden Gate Bonspiel in Fremont, California this May.
Out of?",,,
972530187832299521,@dropdeademiily It's only cold when there is wind I hate It and there is always wind!!!lol,"Aptos, CA",,
972530025244319749,Simple Steps to Warming Up a Cold Call - https://t.co/e3GAr8Ht1m,"San Francisco, CA",,
972529888103055360,"Reaction to temporary cold during college: ""I'm sick &amp; tired of being sick &amp; tired"" 

Reaction to life with an incu? https://t.co/ityplIDfbq","California, USA",,
972529389165408257,@RanttMedia @NRA @GOP ?...out of my cold dead hands!? Isn?t that what Charleston Heston declared? These NRAers have? https://t.co/mP4QBmMbQ8,San Francisco,,
972529153768611841,"Last night... 
With fingers cold, and wrist sprained
A little rain and a whole lot of pain
I? https://t.co/18UDYLDcyg","los angeles, ca",-122.275,37.8718
972527452277784576,2015 F-18 footage of a cold object (no hot exhaust gases as any known craft would produce) moving at incredible spe? https://t.co/fqezdTL8Gr,"San Jose, California, USA",,
972527210199265280,@DestinationKat @DestinationKat you're so silly taking photos outside in the cold wearing hardly anything ??,"Fremont, CA",,
972526912345026560,getting rid of Cold Steel today https://t.co/VZDwhrFOVX,"Bay Area, CA",,
972525506087206912,How the Cold War led the CIA to promote human capital theory ? https://t.co/DzxC7t8X0o via @aeonmag,Santa Cruz CA,,
972525092759535616,"At this craft beer hotel, guests will have access to cold brews straight from their room. Via @coastalliving? https://t.co/OhiPjkHycm","San Francisco, CA",,
972524722029191168,I don?t have much cold water but I?m pouring all of it on ?Moulton 2020.? https://t.co/XxjQmzoyPz,San Francisco,,
972523568767565825,"Last night... 
With fingers cold, and wrist sprained
A little rain and a whole lot of pain
I? https://t.co/jqJEORrTqA","los angeles, ca",-122.275,37.8718
972523213077934080,"RT @trulia: If you move to one of these rural towns, you could get:
Free land ?
Free tuition ?
OR cold hard cash ?

Here's how: https://t.c?","Los Angeles, CA",,
972522938883698688,"I basically slept outside of Gilman venue, I?m finally at home foreal I?m fucking cold shoutout the lady who drove me at home.","San Carlos, California ",,
972521130530516992,Odell Beckham better leave these thirsty hoes alone...whoever filmed that video is a cold nutt,"Oakland, Ca",,
972520756968960000,Im on a bus filled with children. Im gonna be here for a whole hour. And it?s cold! https://t.co/1Xx2irpoTd,"Santa Cruz, CA",,
972520514999672832,@StephieJoArt Yah just regular cold damp fog,"San Francisco, CA",,
972520205497888769,Hot Maggi Rasam Bath  - WO Maggi Masala  - best combination for Cold. Must Try #KrishRecipe,"San Ramon, CA",,
972519952941854720,"RT @jessicalanyadoo: Today through Sunday Mercury will be square to Saturn, and this transit can leave you cold. If u find yourself stuck i?","Washington Heights, NY",,
972519737547788292,"RT @trulia: If you move to one of these rural towns, you could get:
Free land ?
Free tuition ?
OR cold hard cash ?

Here's how: https://t.c?","Florida, USA",,
972519710959923200,Good morning cold world,San Francisco,,
972518701651103744,"If you move to one of these rural towns, you could get:
Free land ?
Free tuition ?
OR cold hard cash ?

Here's how:? https://t.co/rxiV44WVcx","San Francisco, CA",,
972518594369282049,Check out these great cold weather inshore fishing secrets from Carolina Skiff https://t.co/BCz4cTms7T,"Sacramento,California",,
972517567289090048,Almost all the #brands 've launched their  lawn spring collections and here my feet r not getting warmer in Razae since 1 hour #cold  ??,twin cities,,
972516654662926337,"A combination of being sore from the gym yesterday, having a cold, and being hungover.",where you're not,,
972516219403214848,"So what if it?s cold and rainy, here are some bikinis to warm you up ?

https://t.co/dJLfWPs0Ea","Daly City, CA",,
972515790988615681,"RT @Lisabug74: I fed my dogs spaghetti so they could kiss, but instead they?re growling over a cold meatball and not sitting still for my p?","Burque,   New Mexico",,
972515421298442240,"It?s the freakin? weekend, baby! ? But since it?s cold and foggy back home in SF, I?m really? https://t.co/Yc7jrsp8sp",San Francisco,,
972514662792224770,"RT @jessicalanyadoo: Today through Sunday Mercury will be square to Saturn, and this transit can leave you cold. If u find yourself stuck i?",NYC,,
972513682440638464,"If you experience a very cold spell, you might experience a frostquake...
""Frostquakes are caused by the... https://t.co/yVu6ic89Qc","MERCED, CALIFORNIA",,
972513056415612928,cold af. got to the passport office at 7:30am but at least im 2nd in line.,"Sacramento, CA",,
972512011182530561,"Yo bitch turned me cold , she flipped on me and decided to fold , losing her I lost my soul ? lol jk fuck that bitc? https://t.co/MckHUO959S","Fremont, CA",,
972511130223394816,"RT @Lisabug74: I fed my dogs spaghetti so they could kiss, but instead they?re growling over a cold meatball and not sitting still for my p?",,,
972511101828194304,"RT @Lisabug74: I fed my dogs spaghetti so they could kiss, but instead they?re growling over a cold meatball and not sitting still for my p?","Texas, USA",,
972510990691700741,"RT @ricardojkay: me: hi
white girl: i?m the sweetest person you?ll meet but if you cross me i?ll turn into a stone cold bitch ??",,,
972509684593840130,"RT @Lisabug74: I fed my dogs spaghetti so they could kiss, but instead they?re growling over a cold meatball and not sitting still for my p?",,,
972509189447675905,"Late night..
Too cold men! ?","Sacramento, CA",,
972508532858699777,Even if we fall out yo secrets safe with me. I?m not a cold ass bitch https://t.co/iaWhsrN8fq,"East Oakland, CA",,
972508447181742080,Nothing better than close talking hot steamy ?dog breath from a Bernese Mountain Dog @Muttville on a cold morning ?? https://t.co/nDwvOomxo1,San Francisco,,
972507703984746498,"RT @Lisabug74: I fed my dogs spaghetti so they could kiss, but instead they?re growling over a cold meatball and not sitting still for my p?",Gloucestershire UK,,
972507678818750464,"RT @Lisabug74: I fed my dogs spaghetti so they could kiss, but instead they?re growling over a cold meatball and not sitting still for my p?","Winslow, AZ",,
972507086960513025,"RT @Lisabug74: I fed my dogs spaghetti so they could kiss, but instead they?re growling over a cold meatball and not sitting still for my p?",Shithole ,,
972503691461763072,Would?ve knocked that dude out cold... https://t.co/Kbam2YHYLV,My World,,
972503643638378497,"?Nights are long when it's cold, and you're waiting for a train.? - Jean-Marie G. Le Cl?zio #travelquote #wander? https://t.co/xhiu0T2JiZ","San Mateo, CA",,
972502722367832069,"Devin, was it cold out there in the dog house last night? https://t.co/NpLEN1GRy1","Sacramento, CA",,
972502338354274305,"The #ColdWar has been around, in various permutations, for a long time. It?ll take patience, organizing, compromise? https://t.co/TESk5jJxqi","Mountain View, CA, USA",,
972500599131418625,"RT @DongCycle: @R3D_5T4R If your cold he's cold, bring him in",my house,,
972499732366004225,RT @Lisabug74: Want some apple juice? I found it on a terminal patient's food tray. It's still cold too!,Michigan,,
972499040590954496,I hate myself so much right now. So last night this fine ass nigga wanted to dance with me and I gave him the cold? https://t.co/9RsjQFsn31,"Brentwood, CA",,
972498805429035008,"Peppa Party move to my house! It's gonna be pretty cold and cloudy today, so come on over at 2:30. Text me if you... https://t.co/OAwUTHcbxW","San Ramon, CA",,
972498513689968640,"RT @Lisabug74: I fed my dogs spaghetti so they could kiss, but instead they?re growling over a cold meatball and not sitting still for my p?",Houston TX,,
972498425051623425,"RT @Lisabug74: I fed my dogs spaghetti so they could kiss, but instead they?re growling over a cold meatball and not sitting still for my p?",Sweet Home Alabama,,
972496748206788609,RT @Lisabug74: Want some apple juice? I found it on a terminal patient's food tray. It's still cold too!,,,
972496667315507201,Saya suka video @YouTube https://t.co/Uwqdsojajh Donel Performs 'Cold Water': Blind Auditions | The Voice UK 2018,"San Francisco, CA",,
972496468547223552,My reaction when someone else says 68?F is cold. https://t.co/QrEYfVikn5,I left my poppers in SF,,
972495978669461504,"RT @Lisabug74: I fed my dogs spaghetti so they could kiss, but instead they?re growling over a cold meatball and not sitting still for my p?",India,,
972495201020256256,"RT @Lisabug74: I fed my dogs spaghetti so they could kiss, but instead they?re growling over a cold meatball and not sitting still for my p?",404,,
972494743207780352,"@KenDilanianNBC @RuthMarcus ""Grieved the loss then moved on?""  Cold blooded bitch, don't breed.","Los Gatos, CA",,
972494561611169792,Senkyo (dark area) is so cold that water freezes hard enough to be considered rock #fact via @GWPStudio https://t.co/9jHzjvn9lZ,San Francisco,,
972493786671493120,"The baristas up the street started calling their cold brew ""Joseph's cold brew"" because apparently I'm one of the o? https://t.co/HsYqZBIKWu","San Bruno, CA",,
972492323593641990,Great feature about cold-weather bass fishing https://t.co/TXSzGIz5HN,"Sacramento,California",,
972490939246628865,"RT @Lisabug74: I fed my dogs spaghetti so they could kiss, but instead they?re growling over a cold meatball and not sitting still for my p?",On the border,,
972490413792681985,@missymoss4 @SamanthaSJones4 @DonaldJTrumpJr Still waiting for specific good things he has accomplished. Bad cold. I have all day.,"Davis, CA",,
972490007188353024,@glwoods3377 @HoneyDemForce True as written. But not all of us women are as strong as HRC. I have a very bad cold &amp;? https://t.co/CqtAYq1Q1K,"Davis, CA",,
972489620880465921,"?MORE COLD WAR BS?????
Weapon of mass suppression?: Russiagate now used to target any dissent in US ? Max Blumentha? https://t.co/RLh2N2hxLD","Martinez, CA",,
972488869747855360,"RT @Lisabug74: I fed my dogs spaghetti so they could kiss, but instead they?re growling over a cold meatball and not sitting still for my p?",NJ,,
972488334336393216,"RT @Lisabug74: I fed my dogs spaghetti so they could kiss, but instead they?re growling over a cold meatball and not sitting still for my p?",But for the grace of God go I,,
972488015372222465,"RT @MarkVogler: I went outside at midnight &amp; stopped cold in my tracks, felt my jaw drop wide open as I heard myself literally gasp aloud &amp;?",Washington D.C. and WY,,
972486414679138304,How to survive baby?s first cold: 8 products moms swear by: https://t.co/viN3EAKoK1 https://t.co/vdUW1RLag6,"Palo Alto, CA",,
972484812870209536,"RT @Lisabug74: I fed my dogs spaghetti so they could kiss, but instead they?re growling over a cold meatball and not sitting still for my p?",Fields of Calantha,,
972484503443791872,"RT @Lisabug74: I fed my dogs spaghetti so they could kiss, but instead they?re growling over a cold meatball and not sitting still for my p?","Texas, USA",,
972482788577423361,"RT @ricardojkay: me: hi
white girl: i?m the sweetest person you?ll meet but if you cross me i?ll turn into a stone cold bitch ??",sc: monterrious ,,
972482533559558144,"@MetalRevue @judaspriest One of the most amazing songs ever made! Underneath the gas lamp, where the air is cold and damp...",Concord,,
972480777932849152,RT @voilanorbert: The problem with cold calling isn't the format. It's that most people aren't any good at it. But if done well it can be e?,Singapore,,
972480718759657472,"RT @Lisabug74: I fed my dogs spaghetti so they could kiss, but instead they?re growling over a cold meatball and not sitting still for my p?","Hyderabad, India",,
972480545467887616,A peaceful transition of power in the height of the Cold War; 3 DAYS IN JANUARY explains it all.? https://t.co/6eaQPMRvmP,"San Francisco, CA",,
972480458192601090,"RT @Lisabug74: I fed my dogs spaghetti so they could kiss, but instead they?re growling over a cold meatball and not sitting still for my p?",Obscurity,,
972480219595632640,"RT @Lisabug74: I fed my dogs spaghetti so they could kiss, but instead they?re growling over a cold meatball and not sitting still for my p?","flavortown, usa",,
972480047343796224,RT @thattgirlizzzy: Waking up in cold sweats is the worst :(,Tucked off,,
972479917400174592,"RT @Lisabug74: I fed my dogs spaghetti so they could kiss, but instead they?re growling over a cold meatball and not sitting still for my p?","Pennsylvania, USA",,
972479826320752640,"RT @Lisabug74: I fed my dogs spaghetti so they could kiss, but instead they?re growling over a cold meatball and not sitting still for my p?",Bluish planet ,,
972479454780862464,"RT @frontstreetlife: This tiny puppy just arrived...he's had a very difficult start to life so far. Underweight, cold, and eyes that will n?",Silicon Valley,,
972479013582188544,"RT @JudithBBoling: Priscilla's life changed forever on a cold night in November 1865. What does her future hold? 

USA -- https://t.co/FCsw?","Collinsville, Oklahoma EUA",,
972478862864007169,"RT @Lisabug74: I fed my dogs spaghetti so they could kiss, but instead they?re growling over a cold meatball and not sitting still for my p?",Hell in a handbasket,,
972478531191148544,"RT @Lisabug74: I fed my dogs spaghetti so they could kiss, but instead they?re growling over a cold meatball and not sitting still for my p?","Illinois, USA",,
972478195852369920,"RT @Lisabug74: I fed my dogs spaghetti so they could kiss, but instead they?re growling over a cold meatball and not sitting still for my p?",Nowhere,,
972477936094842880,"RT @FilipMiucin: Here?s why I think that Super Smash Bros. for Nintendo Switch is probably a new game and NOT a Wii U port.
https://t.co/w1?",Cuenca,,
972477364004274176,long story short he kept coming back when i didnt want him and i broke his tiny lil cold fucking black heart which? https://t.co/RpiWXX4joy,"San Francisco, CA",,
972476440280100864,"""Cold Sponge"" cure for groin injury according to NBCSN announcers",Oakland California,,
972473514627248128,Waking up in cold sweats is the worst :(,"Modesto, CA",,
972471711672258562,I liked a @YouTube video https://t.co/KXgIJIh3Mz Two new Cold Steels and some park EDC,Woodland CA,,
972471434848194562,"@KinsleeDaniels Without meaning to! What the hell was wrong with me, today?! 

Screw the brain surgery or my misery? https://t.co/UHXuDzdN5N","San Francisco, CA",,
972464969508823041,@_Ivann11 @_omaarr5 Y?all cold. Smh,"Davis, CA",,
972464133005283328,"RT @dumas1000: Zendaya did that, before, during &amp; after, even with a cold. A true legend. ? https://t.co/PIBENXnH5k",United States,,
972463763537448960,"RT @dumas1000: Zendaya did that, before, during &amp; after, even with a cold. A true legend. ? https://t.co/PIBENXnH5k",Asgard,,
972462748977246208,"RT @natespuewell: Weather: Stormy tonight with cold temperatures into tomorrow from the First Lady. Things will heat up in the morning, tho?",,,
972456888167092225,I?ve asked the bf a cup of cold water twice already. Let?s count how many times it takes him to finally deliver. Haha,"San Jose, CA",,
972450970255859712,"TOTD:  The most effective means of cooling an overheated horse is by using a cold water hose on the chest, belly, a? https://t.co/qpLYGxSBpp","Morgan Hill, California",,
972449612668850176,"I went outside at midnight &amp; stopped cold in my tracks, felt my jaw drop wide open as I heard myself literally gasp? https://t.co/xBzE9EHQxm","Sonoma, CA",,
972447298197377024,Solving your own father's cold case murder is just part of life for MISSING YOU's detective Kate Donovan:? https://t.co/b3g8tepgeu,"San Francisco, CA",,
972443565761728512,"RT @Lisabug74: I fed my dogs spaghetti so they could kiss, but instead they?re growling over a cold meatball and not sitting still for my p?","Los Angeles, CA",,
972441941156577280,"The #ColdWar has been around, in various permutations, for a long time. It?ll take patience, organizing, compromise? https://t.co/CjZSeLow4V","Mountain View, CA, USA",,
972436673865723905,"Listeria-contaminated products to be disposed: Thousands of tons of polony, viennas and cold meats are likely to be? https://t.co/ju6dBW0nen","San Francisco, Ca",,
972435413653696512,Blanket on: too hot. Blanket off: too cold. One leg out: perfect.,"Sacramento",,
